f0,f1,f2,f3,f4,f5,f6,f7,y,idx
2.017061,4.750170,0.003658,0.054138,0.036969,0.017807,-0.025496,-0.024141,3,2808
-2.265697,3.034781,-0.032557,-0.013637,0.036299,0.009046,-0.008793,-0.030096,0,2809
-1.145161,-2.976800,-0.003161,0.006029,0.006831,0.031764,0.004433,0.011383,2,2810
-3.092105,3.056612,0.032413,-0.053293,-0.005037,0.008313,-0.002813,-0.010768,0,2811
3.280708,-4.719147,-0.036652,-0.002556,0.013195,-0.021617,0.018581,-0.013654,1,2812
-3.158539,5.009837,-0.058770,0.005697,-0.009733,-0.012212,0.053803,-0.015441,3,2813
-5.220339,-1.391561,-0.015361,0.014758,-0.016661,0.004447,0.033307,-0.022690,0,2814
-2.187828,-4.112517,0.046796,0.012031,-0.047717,0.057800,0.019095,-0.067327,1,2815
1.877342,2.017499,-0.011881,-0.006984,-0.041495,-0.042999,0.056386,-0.017937,0,2816
-2.248446,2.794423,-0.071815,0.035289,0.004042,-0.001741,0.032767,-0.012396,1,2817
-3.561385,1.392072,0.021870,0.010370,0.015600,-0.012156,-0.006114,-0.028201,1,2818
0.398696,-3.837092,0.010834,0.034977,-0.019124,-0.037698,-0.041333,0.008414,2,2819
1.014184,-5.262455,0.008118,0.003775,0.010963,-0.036109,0.019118,-0.024068,1,2820
4.661861,2.183835,0.040325,-0.002583,-0.004788,0.004650,-0.001783,0.039027,0,2821
2.760586,3.597564,-0.029336,-0.032528,0.003945,-0.002664,-0.031746,-0.029163,3,2822
5.818462,-2.135336,0.005978,-0.053893,-0.004591,-0.019617,-0.027780,-0.027642,1,2823
4.311300,-1.705818,0.001983,0.007162,0.031140,0.018407,-0.048706,-0.024373,2,2824
5.477556,-2.906226,0.018957,-0.006031,-0.004237,-0.024264,-0.062169,0.013100,1,2825
-5.607193,2.776567,0.001426,-0.006302,-0.011104,-0.005144,0.024175,0.014123,2,2826
-3.580287,7.491341,0.033391,0.004002,0.013577,0.006475,0.064322,0.006001,0,2827
-3.534270,-2.576330,-0.021836,0.042220,-0.022771,-0.037193,-0.049242,-0.011660,1,2828
-2.126184,-1.141703,-0.020241,-0.030247,0.001321,0.023033,0.021660,-0.010816,3,2829
-4.180362,1.907622,0.043186,0.035076,0.021209,-0.013421,0.027697,0.008651,0,2830
2.294111,1.299032,0.058586,0.006102,-0.063080,0.004126,-0.010029,-0.034643,1,2831
2.352101,1.166397,-0.028134,-0.004450,0.007204,-0.003060,0.026824,-0.028663,0,2832
1.315130,5.403843,-0.014564,-0.038398,0.013392,0.014934,0.010598,0.052280,1,2833
4.982790,5.490198,0.054316,-0.016350,-0.037996,-0.013506,-0.023964,0.033980,3,2834
-1.894842,2.870991,0.013957,-0.054251,0.014796,-0.043726,0.003691,0.063602,0,2835
2.616995,3.507472,-0.019302,-0.000895,-0.024433,-0.012360,-0.019214,-0.000497,2,2836
-0.879950,-6.541729,0.017324,0.015121,-0.019107,-0.038706,-0.001453,-0.023876,0,2837
-2.642266,3.169109,-0.004402,-0.000586,0.008911,0.032608,0.033384,0.027522,0,2838
4.336954,-1.882500,0.016538,-0.016704,0.015311,-0.013307,0.024235,-0.009215,2,2839
-4.313868,1.943304,-0.009220,0.044493,-0.051244,-0.019098,-0.022386,-0.032208,0,2840
5.184444,-3.259730,-0.003034,-0.008656,0.005545,-0.004452,0.034731,-0.038136,1,2841
-0.504045,1.871687,0.044260,-0.013538,-0.064170,-0.021453,0.004655,-0.000274,1,2842
-3.837029,-1.594790,0.031138,0.018452,0.002883,-0.007537,0.004346,0.023918,1,2843
-3.052689,-1.702950,0.004521,-0.019496,-0.002718,-0.001768,0.026116,-0.010923,1,2844
4.657158,-0.543531,-0.011194,-0.002873,0.028980,-0.029517,-0.011324,-0.049332,2,2845
-2.900801,3.099964,-0.004618,0.054979,0.027081,0.022345,0.009087,0.036571,0,2846
-0.563378,5.776679,0.027910,0.032955,0.005138,0.033493,-0.037053,-0.026475,3,2847
2.648170,3.727222,0.011988,0.004648,0.033965,-0.002582,0.005363,0.023493,3,2848
0.845112,-3.842812,-0.034465,0.013297,0.059330,0.016116,0.017193,-0.002315,2,2849
-6.236175,-6.534310,-0.005194,0.001543,-0.004325,0.022003,-0.011332,-0.023406,1,2850
1.893352,5.762092,0.044850,0.002180,0.035761,-0.017523,0.022241,-0.049759,2,2851
-2.129118,-4.023187,0.051491,-0.033339,-0.015722,0.016517,0.021504,-0.030064,1,2852
-2.129815,-1.899205,0.002222,-0.040889,0.010627,0.021709,0.018814,0.008067,0,2853
1.950854,-2.254224,0.009878,0.012270,0.005389,0.046769,-0.039056,-0.014565,0,2854
1.413303,2.252671,0.041029,-0.020667,0.040096,-0.011534,0.002576,0.006125,0,2855
6.877901,0.686923,0.036917,0.000975,0.010639,-0.031664,0.018983,-0.045258,0,2856
3.057505,-3.164435,-0.019265,0.053325,-0.011962,0.042944,-0.039082,0.031071,3,2857
-1.057170,-2.626485,0.006196,0.045633,-0.083771,-0.014878,-0.005995,0.012857,0,2858
2.936601,3.299926,0.001827,-0.011178,0.027647,0.042919,0.020924,-0.019542,3,2859
3.842414,-2.551800,0.008455,0.027456,-0.040073,0.011465,0.086686,-0.028798,0,2860
-1.956679,3.054662,0.009886,-0.036396,0.028658,-0.074348,-0.039067,0.008054,0,2861
-1.717815,-4.488791,0.058477,-0.025943,-0.003592,-0.005686,0.023672,0.087030,1,2862
-2.257904,2.636294,-0.027937,-0.014157,-0.006908,0.005655,0.016966,0.052650,0,2863
2.859899,3.371930,0.013931,-0.023801,0.024264,-0.000723,0.011816,0.003675,3,2864
-4.014034,2.190327,0.038499,0.011392,-0.004366,0.002155,0.013195,0.014140,0,2865
4.585707,8.715286,0.033749,-0.005414,0.073600,-0.002416,0.033701,0.034507,2,2866
-2.280994,-1.497683,-0.009537,0.069576,-0.007678,-0.008571,-0.048534,0.016476,2,2867
-4.809641,0.458326,0.056169,0.041042,-0.026667,0.005033,0.030644,0.010918,2,2868
-1.502471,-0.411218,0.018671,0.013683,0.003100,0.028625,0.029635,-0.032477,1,2869
8.516269,4.189113,0.038422,0.010191,-0.018315,-0.010153,0.000962,-0.026443,1,2870
2.153533,0.560323,-0.006255,-0.003435,-0.007407,-0.002586,0.025202,0.017122,0,2871
0.231310,-1.993565,0.029670,-0.054063,0.003249,0.036606,0.007703,0.022241,3,2872
-1.193094,2.243581,-0.047947,0.001056,-0.033115,0.045462,-0.023205,0.031336,1,2873
-1.377462,-2.998202,-0.018943,0.056284,0.014241,0.014360,-0.046435,-0.003898,3,2874
2.200703,4.277180,-0.024921,0.026537,0.005218,-0.046260,-0.058602,-0.033474,3,2875
-2.423661,2.988753,-0.017741,0.025207,0.068882,-0.051994,0.022808,0.004274,0,2876
-4.552027,4.111536,-0.001015,-0.020025,0.014199,-0.017805,0.003635,-0.013918,2,2877
0.926171,-3.689598,-0.009852,-0.040820,-0.061075,0.001107,0.037446,-0.007651,2,2878
3.411148,-0.644589,-0.010140,-0.024094,0.007395,-0.010348,0.014733,-0.051065,3,2879
-0.214424,1.762704,-0.021762,0.020737,-0.021575,0.028623,0.017613,0.026366,2,2880
2.584921,0.893496,-0.001915,-0.078529,0.050375,0.009948,-0.024006,-0.014923,3,2881
1.677087,5.496983,-0.036295,-0.020135,-0.004112,0.025024,-0.040000,-0.018289,3,2882
0.073752,-6.603498,-0.053836,-0.009799,-0.004428,0.023651,0.007887,-0.037268,0,2883
1.942356,4.783855,0.008647,-0.027103,-0.012565,0.046979,0.000023,0.006881,3,2884
0.586759,6.630828,-0.002869,-0.031508,-0.010601,0.012502,0.011178,-0.048151,2,2885
3.606357,-2.735510,0.012412,0.017263,0.020072,-0.001254,-0.003197,-0.006051,2,2886
-6.425766,1.389281,0.047333,0.034235,-0.001720,0.014985,0.005440,-0.013744,0,2887
4.456871,4.982254,-0.022178,-0.067532,0.067651,0.004082,-0.047116,0.095881,2,2888
4.945952,0.242016,-0.042981,-0.027977,0.008044,-0.020647,-0.015029,-0.056146,2,2889
-1.275877,2.250386,-0.021170,-0.030951,0.004042,-0.031181,0.002918,-0.009120,1,2890
-0.528657,2.149288,-0.019282,-0.011156,-0.082715,0.017163,-0.006954,-0.038064,1,2891
-1.432895,2.461108,0.039421,-0.022707,-0.004799,-0.004058,-0.000774,0.013077,1,2892
2.834236,3.533881,0.019787,0.031496,0.033827,0.048783,0.005323,-0.025878,3,2893
2.818464,3.567091,-0.022085,0.004292,-0.029730,-0.059371,0.051333,0.001385,3,2894
6.279719,-1.134790,-0.019656,-0.003392,0.032255,-0.005480,-0.021427,0.008767,1,2895
1.963295,4.696810,-0.016271,-0.032986,-0.038332,-0.011566,-0.012641,0.005424,3,2896
-5.424578,3.254636,0.033755,0.068375,-0.015983,-0.047206,0.005546,0.008115,3,2897
7.414333,1.987095,0.029816,-0.027613,0.008018,0.009585,0.009318,0.040217,2,2898
2.100376,5.443013,0.036846,0.047218,-0.023471,-0.027372,-0.043956,0.024659,0,2899
-6.773129,-1.109559,-0.014037,0.000204,0.019039,0.029367,-0.032697,0.014658,3,2900
-0.248884,2.235007,0.020420,0.028800,0.057600,-0.028058,0.064709,0.063409,2,2901
4.165266,-2.274069,-0.057681,0.012294,0.059914,-0.007779,-0.045063,-0.029599,2,2902
-2.805712,-7.695465,0.007923,-0.009444,0.006786,-0.045388,-0.036807,0.014280,0,2903
1.707087,5.532331,-0.014083,-0.022753,0.002263,0.045823,-0.023390,0.018278,2,2904
3.261946,-2.984308,0.027944,-0.032521,0.029331,0.038524,-0.011059,-0.020986,2,2905
-3.527012,-2.387189,-0.027212,0.005881,0.005827,0.002564,0.036968,-0.030710,1,2906
4.429420,-1.590656,0.046266,0.010577,0.019819,-0.041185,-0.016864,0.023651,2,2907
-0.351111,-4.950883,0.005809,-0.003744,-0.024437,0.014059,-0.017287,-0.036235,1,2908
4.532480,2.747977,-0.046746,0.016871,0.018988,-0.014647,0.003136,0.015684,2,2909
3.096630,2.877700,0.005672,-0.040053,0.025717,-0.016814,0.024363,0.000465,3,2910
-3.712715,2.619083,0.011073,-0.002028,-0.005984,0.014514,0.015307,-0.025745,0,2911
3.910964,-2.254018,-0.031184,-0.021570,0.017009,-0.009628,0.031458,0.028111,2,2912
-1.769917,-2.367370,0.002480,-0.027086,-0.043223,-0.037475,-0.029417,-0.040967,2,2913
2.759841,-1.390388,0.026096,0.025549,0.021047,0.042284,-0.021082,-0.002057,2,2914
0.872976,6.625115,-0.037526,0.017758,0.018903,-0.011767,0.015547,-0.022513,2,2915
-1.728621,-4.507366,-0.063521,0.023176,-0.013243,-0.067870,-0.006696,-0.011715,1,2916
-5.269491,-1.219514,0.002726,-0.036036,0.049052,-0.022645,0.034943,-0.014803,0,2917
-3.072778,-2.821706,0.017559,0.024518,-0.023724,0.046017,0.002826,-0.008620,1,2918
-0.457550,-3.422554,-0.001238,0.022697,0.045890,0.016482,-0.004876,0.031302,2,2919
1.321568,2.603194,0.014440,0.016129,0.027587,0.026229,0.028111,0.060127,1,2920
1.388425,6.233483,0.046543,0.049134,0.008612,-0.016224,0.037839,-0.003243,0,2921
3.243170,-1.911862,0.010208,0.008804,0.026410,-0.028531,0.019585,0.027325,1,2922
5.788360,-2.638767,-0.037532,0.028829,-0.036499,0.034594,0.001788,-0.029580,1,2923
-0.351775,3.173388,-0.003112,0.007636,-0.002625,0.008118,-0.009249,0.016238,0,2924
-1.001511,-3.471042,-0.031827,0.018592,-0.018315,0.006527,-0.035105,-0.025510,2,2925
-4.224798,1.971310,-0.012280,0.044656,-0.002206,-0.050423,-0.018266,0.005641,0,2926
-2.664217,-3.653610,-0.000958,0.087877,-0.006003,0.001677,-0.013585,0.052394,1,2927
3.361871,-2.941225,-0.001627,-0.008194,0.006465,0.040450,0.014732,-0.034281,2,2928
-0.743558,2.352765,-0.065594,-0.003431,-0.009569,-0.003178,0.008921,0.001904,1,2929
3.581547,-4.609819,-0.013498,0.015485,-0.035968,-0.015150,0.035886,0.057330,3,2930
-1.906703,2.805864,-0.038536,0.058980,-0.022475,0.019798,0.082015,-0.021388,1,2931
6.057926,7.241356,0.012436,0.014755,-0.011374,0.019925,0.034712,0.043964,3,2932
3.129476,-0.884405,-0.006226,0.041109,0.038235,-0.017659,0.044650,-0.022680,1,2933
1.679223,-2.152380,0.020999,-0.005736,-0.007023,0.006119,0.024832,-0.013631,3,2934
1.508603,-1.963914,0.013338,0.026412,0.027103,0.007872,-0.028559,-0.007651,3,2935
-0.662314,-5.141947,0.028645,-0.053645,0.052964,-0.027613,0.020151,0.039943,1,2936
1.103322,-2.312847,-0.048900,-0.015176,0.074099,0.010516,0.032517,-0.032651,1,2937
0.644818,-6.838946,0.021227,0.021131,-0.033631,-0.024405,-0.023912,-0.006289,0,2938
4.061617,0.124231,0.046248,0.045939,-0.051158,-0.021578,-0.025467,0.042301,2,2939
-3.359896,-2.705347,-0.017410,0.016918,0.037610,0.020191,-0.065623,-0.012191,1,2940
1.048322,2.553595,-0.023250,0.052357,-0.040436,-0.014478,-0.023898,0.019722,0,2941
-4.094051,2.295905,0.021349,0.034751,0.002888,0.023295,0.004397,-0.005286,0,2942
-3.071207,3.082404,-0.003549,0.003734,0.024992,-0.041342,0.035480,-0.013550,0,2943
-1.223612,-2.925035,-0.004736,0.009003,0.068171,-0.031826,-0.039348,-0.021141,2,2944
-4.248425,-4.119941,-0.046254,-0.025461,0.004500,0.004988,-0.045582,-0.001207,0,2945
1.188001,-0.406729,0.010237,-0.031621,-0.015520,-0.018234,0.021510,0.002729,2,2946
4.573534,-1.152108,0.009394,-0.011997,0.018156,-0.030512,-0.028039,-0.039825,2,2947
-0.316970,2.126332,-0.003785,-0.001147,-0.025291,0.012421,0.054182,-0.025976,1,2948
-3.152671,-3.201560,-0.051870,-0.019147,0.018257,-0.013768,0.037646,0.055137,1,2949
-2.605704,2.568236,0.007757,0.009290,-0.023724,-0.038846,-0.010375,0.009913,1,2950
1.712854,5.582439,0.023799,-0.044913,-0.007548,-0.000360,0.011058,0.041565,2,2951
-4.039314,2.197360,0.056153,0.009028,-0.013254,0.003100,-0.048089,-0.033252,0,2952
-0.992662,2.945746,0.008982,0.006365,-0.052129,-0.020262,0.027241,0.016845,1,2953
1.807953,5.500855,0.047463,-0.019963,-0.034789,-0.018541,0.016737,0.036595,2,2954
2.827870,3.534684,-0.027169,-0.022888,0.001804,0.043263,0.005476,0.015794,3,2955
-0.729553,2.314039,0.006389,-0.031333,0.024885,-0.039898,-0.049563,-0.002803,1,2956
0.509740,-5.131223,-0.044079,-0.018414,-0.007864,0.019650,-0.034415,-0.033455,1,2957
2.357986,-3.416071,0.024413,0.012631,-0.020939,0.012514,-0.002781,0.022267,2,2958
-4.457887,1.720633,-0.013427,0.000884,0.021811,-0.003196,0.006042,-0.034793,0,2959
-4.987981,-2.756827,-0.028921,0.055235,-0.037032,0.017026,0.013353,-0.010182,0,2960
2.119082,4.044509,0.007104,-0.020746,0.022743,-0.005258,0.029196,0.001056,3,2961
-2.355608,-3.844072,-0.017296,0.003675,-0.043237,-0.003454,-0.042335,-0.044703,1,2962
2.217674,4.892578,-0.019810,0.050693,-0.018657,-0.028546,0.000936,-0.018077,3,2963
6.651491,-0.260430,0.049334,0.021949,-0.005359,-0.037691,0.046673,0.007212,1,2964
-3.385360,2.804643,-0.056353,0.040280,-0.014229,0.016471,-0.015228,0.033720,0,2965
3.578851,1.351068,-0.032939,-0.031079,0.001254,-0.067807,-0.029185,0.006363,0,2966
3.208170,2.907692,0.007312,-0.000157,0.050389,0.015238,0.011671,0.030190,3,2967
-1.712410,3.066367,-0.007569,0.004497,0.013432,0.070886,0.024361,-0.029563,0,2968
-0.694765,6.789605,-0.000210,0.029406,0.008482,0.009214,0.027498,0.018059,2,2969
3.623924,-0.123887,0.015364,0.015917,-0.035723,-0.029509,-0.021200,-0.004870,0,2970
-1.696878,-2.478163,-0.021682,0.035512,0.030449,-0.003662,0.064610,0.014970,1,2971
6.853322,1.029463,0.027805,-0.016700,0.013837,-0.003737,0.027473,0.007368,1,2972
2.291657,4.186972,0.003570,0.029327,0.011278,-0.001403,0.030605,-0.005200,3,2973
-3.528674,2.726359,-0.006518,-0.065477,0.058028,-0.032542,-0.023007,0.028280,0,2974
3.262895,-2.873716,-0.004487,0.003441,0.011078,-0.050417,0.021374,0.025259,2,2975
-4.268765,1.930682,-0.040297,0.038015,-0.017087,-0.011952,-0.007013,-0.008156,0,2976
-4.992279,-2.616984,-0.007343,0.025136,-0.029342,0.016724,-0.024490,0.055321,0,2977
3.081709,-3.084620,-0.027881,0.016977,-0.007894,-0.041284,-0.099947,-0.023240,2,2978
-1.083519,2.382468,0.003710,-0.009333,0.007867,-0.045654,0.023247,-0.051687,1,2979
3.635475,2.178684,0.010428,-0.029798,0.009078,-0.063010,0.010057,0.003914,3,2980
4.510375,-1.606434,0.044273,-0.053944,-0.016940,0.005083,-0.035027,-0.010765,2,2981
3.276497,4.548942,0.007227,0.026645,-0.035965,0.029732,0.002363,0.019368,2,2982
-1.199595,2.224586,0.013885,-0.009041,-0.047960,-0.024855,-0.006713,0.048363,1,2983
-0.491045,2.332398,0.029450,-0.065593,-0.014704,-0.008952,-0.044528,-0.023253,1,2984
-2.308324,-1.047083,-0.022428,0.000960,-0.013695,0.017880,-0.003287,-0.007528,2,2985
-0.629828,-4.846714,-0.034222,-0.040311,-0.035758,-0.010675,-0.015511,0.018374,3,2986
-0.354376,2.065166,-0.006046,-0.003310,-0.020040,-0.051699,0.030088,-0.000742,1,2987
-2.490109,-3.926153,-0.027385,0.002021,-0.015700,0.011561,0.039427,0.020931,1,2988
-2.490844,-3.808115,0.029119,-0.020103,-0.026878,-0.012912,-0.018579,0.020727,1,2989
5.459033,-2.176158,-0.004955,-0.005918,-0.012971,0.019722,0.017576,-0.030845,0,2990
0.162598,-1.969164,-0.033342,-0.008686,-0.012238,0.010161,-0.031082,0.023393,3,2991
4.488986,-1.610651,-0.008589,-0.024410,-0.036796,0.038928,-0.046171,0.024128,2,2992
-4.237058,1.935310,-0.014015,0.011661,-0.002550,0.075975,-0.001474,-0.006653,0,2993
-0.613335,-6.493151,-0.004192,-0.003360,0.064544,-0.003908,-0.008068,0.028388,0,2994
1.377576,-3.812159,0.023166,0.001266,0.034755,-0.055327,-0.019893,-0.063595,2,2995
3.286599,-0.066041,-0.003653,0.022148,-0.036323,-0.015057,-0.023191,-0.037411,3,2996
-1.990479,-2.503497,0.014870,-0.032244,-0.030394,0.011250,0.034110,-0.029670,0,2997
-1.841721,-4.476111,0.018220,0.017158,0.016147,0.001721,-0.001166,0.045327,1,2998
3.012134,-3.043224,-0.022579,0.051379,0.049424,-0.012234,-0.008084,0.004662,2,2999
0.026900,-2.047814,0.047441,-0.018714,-0.031864,-0.006698,-0.006948,-0.000736,2,3000
1.489429,6.026802,-0.003024,0.008308,-0.025074,-0.022280,0.016499,-0.022503,2,3001
-1.250923,3.073342,-0.026708,-0.022774,-0.029831,-0.024361,0.055631,-0.019870,3,3002
-4.212498,2.051342,0.037066,0.016709,0.021347,-0.028594,-0.002779,-0.030926,0,3003
-0.654220,-5.044182,-0.019763,-0.010107,-0.019547,0.000231,-0.014630,0.014624,0,3004
1.207161,2.476781,0.017789,0.045013,0.057282,0.050578,0.033195,-0.029358,0,3005
2.799747,4.731052,0.016017,0.007569,-0.037277,0.056961,0.021600,-0.015822,2,3006
-3.128584,2.998547,-0.021205,-0.011126,0.005823,-0.029016,0.007399,-0.042962,0,3007
-2.633882,2.255462,-0.012420,0.036947,0.066513,0.042315,-0.008922,-0.057467,1,3008
-3.092294,-3.055129,-0.028188,-0.009005,0.019294,-0.076200,-0.042619,0.041442,1,3009
0.809281,2.966937,-0.003299,0.039769,0.045556,0.021899,0.010884,0.009965,0,3010
-3.316065,-5.061327,0.003397,-0.038247,-0.038906,0.050725,0.020106,0.055813,1,3011
1.512390,2.168017,-0.029955,-0.010916,-0.020860,0.015388,-0.027134,0.052142,2,3012
-3.546363,2.778705,0.026730,0.031124,0.014157,-0.008836,-0.032912,0.039650,0,3013
3.982099,-2.270172,0.020468,-0.010102,-0.012740,0.010280,0.014382,0.047146,2,3014
1.758134,2.269255,0.012839,0.004216,0.009140,0.026176,0.001241,-0.006075,0,3015
-1.448966,2.389546,0.001191,0.001082,-0.010970,0.019196,-0.035362,0.002032,1,3016
2.011035,4.724375,0.021929,-0.002744,0.023672,0.028456,-0.045046,0.040931,3,3017
3.694829,1.850419,0.040444,0.043378,0.015948,0.044367,-0.004205,-0.047588,3,3018
-1.359688,5.710986,0.036788,-0.083187,-0.007678,-0.014584,0.003620,0.047091,3,3019
-4.073594,2.238807,0.041555,-0.007530,0.009123,-0.036276,0.001751,-0.018050,0,3020
1.927810,-2.072289,0.082499,-0.023310,0.074677,-0.017333,0.023054,0.007543,3,3021
0.392030,-2.014011,-0.005939,0.041300,-0.033347,0.039579,-0.024970,0.039843,3,3022
-1.218163,6.793252,-0.002093,-0.025009,0.021349,-0.068204,0.006621,0.035378,3,3023
-1.019684,-6.441028,0.040603,-0.032004,-0.033612,-0.057936,0.003537,0.030816,2,3024
2.700986,3.635207,-0.018825,0.003007,0.016845,0.010485,-0.025240,-0.018664,3,3025
-1.194317,5.945839,0.045662,0.014515,0.019506,0.020795,-0.001408,0.046936,3,3026
-4.945756,-2.918085,-0.011245,-0.006592,0.016238,0.001778,-0.008273,0.049930,0,3027
-1.744197,2.753476,-0.002622,0.030739,0.042855,0.002417,-0.030195,0.021213,3,3028
-1.414518,-6.261073,0.015448,-0.019935,-0.021432,-0.021400,-0.025123,-0.019461,0,3029
1.985907,5.465985,0.001669,-0.040555,0.012601,0.028703,-0.052321,-0.006017,2,3030
-1.626682,-1.007763,0.011955,0.031995,-0.010745,-0.003526,0.044304,0.005308,2,3031
-4.333233,1.865677,0.014664,-0.006346,-0.006307,0.031184,-0.005444,-0.021463,0,3032
-4.144622,2.093712,-0.027493,0.030762,-0.002658,0.014633,0.025828,0.017693,0,3033
3.632996,1.548175,-0.043883,0.009751,0.012813,0.038024,0.002863,0.006019,3,3034
4.677004,-1.077626,0.023160,-0.043059,0.033444,0.003553,0.018370,-0.040565,2,3035
-2.689375,-3.580389,0.006028,-0.042448,-0.027150,0.008763,0.031312,-0.052004,1,3036
1.605672,-5.063982,0.054091,-0.001919,0.010801,-0.024686,0.005290,0.011494,1,3037
5.515756,-2.902227,-0.022222,-0.001515,-0.002431,-0.053994,-0.040066,-0.041986,1,3038
-2.556711,-3.719283,-0.004009,-0.044802,-0.005592,0.016033,-0.007786,0.020281,1,3039
-5.570639,6.605477,-0.003667,-0.044459,0.001091,-0.016035,-0.005211,-0.012491,0,3040
3.341698,2.515162,0.014705,-0.009915,-0.000666,0.019292,0.003085,-0.021343,3,3041
-2.321589,2.924411,-0.015724,0.035251,-0.053352,0.046929,-0.009776,0.006506,1,3042
-3.294800,-2.919703,0.056950,-0.036564,-0.005288,0.010089,-0.032880,0.019712,1,3043
1.688491,5.974238,-0.053542,-0.003526,-0.033930,-0.002826,0.006857,-0.018026,2,3044
-1.126067,2.315191,-0.003434,0.044521,-0.046007,-0.025976,0.032804,-0.018117,0,3045
3.196761,-2.956301,-0.004081,-0.038010,-0.025013,0.036801,-0.034299,0.037528,2,3046
-4.440464,1.886795,-0.005825,-0.027171,0.037980,0.005917,0.029624,-0.021523,0,3047
4.192359,0.824083,0.055413,0.035009,0.047833,-0.046326,0.040966,0.038582,3,3048
-0.059081,7.700680,0.005725,0.000123,-0.050152,-0.017702,-0.005935,-0.034572,3,3049
-2.843284,-3.556745,0.004178,-0.013352,0.043281,-0.047042,0.044273,0.002846,1,3050
-2.208167,2.873390,0.036870,-0.032508,-0.003501,0.016531,-0.021425,0.067531,0,3051
-4.372466,1.823186,-0.031118,0.036906,0.060120,0.021791,0.002896,0.021864,0,3052
-4.003898,-6.788907,0.080274,0.038109,-0.044546,-0.007312,-0.034300,0.025497,0,3053
3.898453,-2.335976,-0.003095,-0.102091,-0.026304,-0.008544,0.025706,-0.025027,2,3054
-1.629293,2.306257,0.052101,0.001763,0.051379,-0.016893,0.000588,0.016491,1,3055
3.493105,-0.256264,0.017217,-0.033011,-0.052142,0.087757,-0.024384,0.056364,3,3056
3.117199,-3.112598,0.022538,0.040616,-0.021402,0.017759,-0.015952,-0.014995,2,3057
0.792759,2.656163,-0.012607,0.018540,-0.033297,0.037167,-0.020606,0.026581,0,3058
2.195229,4.367810,-0.038380,0.014246,-0.017540,-0.020909,0.010246,0.023442,3,3059
-0.090505,2.056097,0.031578,-0.017118,-0.002546,-0.011696,0.013539,-0.014049,1,3060
3.253076,2.591716,0.012950,0.006350,-0.026312,-0.019700,-0.001373,0.004046,3,3061
-1.350834,2.397731,0.016973,0.001709,-0.010347,0.026050,-0.006028,0.043092,1,3062
2.630740,3.722062,0.044364,-0.010253,-0.017282,-0.031741,0.017307,-0.000589,3,3063
5.021374,-0.365089,0.003649,0.008520,-0.018590,0.018004,-0.035890,0.000314,2,3064
-3.111806,-2.390504,0.006449,-0.008303,0.014802,0.016354,0.023075,-0.036585,1,3065
